date,temperature,humidity,water_level,N,P,K,Fan_actuator_OFF,Fan_actuator_ON,Watering_plant_pump_OFF,Watering_plant_pump_ON,Water_pump_actuator_OFF,Water_pump_actuator_ON,optimal_condition
2024-01-03 03:11:00,32,69,61,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 03:16:00,32,70,72,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-03 03:26:00,32,70,76,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-03 03:36:00,32,69,82,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-03 03:41:00,32,70,56,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 03:51:00,32,69,77,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-03 04:01:00,32,69,50,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 04:06:00,32,70,49,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 04:11:00,30,70,78,178,186,157,0.0,1.0,1.0,0.0,1.0,0.0,0
2024-01-03 04:21:00,28,70,50,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 04:31:00,26,70,54,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 04:51:00,29,70,65,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 05:01:00,29,69,46,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 05:31:00,31,69,57,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 05:56:00,30,70,51,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 06:01:00,30,69,64,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 06:16:00,28,70,60,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 06:21:00,27,69,47,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 06:31:00,26,70,54,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 06:41:00,28,69,56,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 06:51:00,27,70,59,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 07:01:00,26,69,62,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 07:06:00,25,70,59,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 07:11:00,24,69,48,178,186,157,0.0,1.0,1.0,0.0,0.0,1.0,0
2024-01-03 07:21:00,22,69,63,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 07:46:00,19,70,53,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 07:51:00,19,70,42,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 07:56:00,18,68,60,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:01:00,18,68,44,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:06:00,18,68,58,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:11:00,19,70,60,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:16:00,19,69,44,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:21:00,19,70,27,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:26:00,19,70,32,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:36:00,19,70,25,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:41:00,19,65,49,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:46:00,19,69,7,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:46:00,19,70,52,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:51:00,19,70,74,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 08:56:00,19,68,57,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 08:58:00,19,70,7,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 09:01:00,19,69,26,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 09:11:00,19,70,30,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 09:16:00,19,70,44,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 09:21:00,19,69,33,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 09:26:00,18,70,25,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 09:31:00,18,69,47,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 09:41:00,18,68,39,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 09:46:00,18,69,25,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 09:50:00,18,68,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 09:51:00,18,70,48,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 09:56:00,18,68,38,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:01:00,18,68,43,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:06:00,18,70,35,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:11:00,17,68,43,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:12:00,17,69,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:16:00,17,68,29,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:21:00,17,68,40,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:26:00,17,67,38,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:31:00,17,70,29,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:36:00,17,70,25,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:37:00,17,69,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:41:00,17,70,30,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:49:00,17,70,2,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:51:00,17,65,19,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 10:56:00,17,69,29,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:01:00,17,67,31,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:06:00,17,69,17,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:11:00,17,70,44,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:12:00,17,68,7,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:16:00,17,68,12,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:19:00,16,70,7,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:21:00,16,67,25,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:22:00,16,67,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:26:00,16,69,19,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:31:00,16,70,50,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:34:00,16,68,2,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:36:00,16,70,43,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:41:00,16,68,19,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:46:00,16,69,28,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:50:00,16,69,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:51:00,16,69,45,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:51:00,16,68,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 11:56:00,16,68,23,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:01:00,16,67,48,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:02:00,16,67,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:06:00,16,67,2,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:06:00,16,67,48,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:16:00,16,67,46,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:17:00,16,62,1,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:20:00,16,69,1,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:21:00,16,66,19,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:25:00,16,66,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:26:00,16,67,17,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:30:00,16,64,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:31:00,16,67,35,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:35:00,16,68,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:36:00,16,67,30,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:40:00,16,69,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:41:00,16,66,18,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:45:00,16,68,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:46:00,16,67,43,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:51:00,16,68,41,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:52:00,16,66,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:53:00,16,66,7,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:54:00,15,68,1,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:56:00,15,68,41,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:57:00,15,68,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 12:59:00,15,68,1,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:01:00,15,67,43,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:05:00,15,67,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:05:00,15,68,3,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:06:00,15,68,32,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:11:00,15,68,12,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:16:00,15,66,44,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:17:00,15,67,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:21:00,15,65,46,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:26:00,15,69,45,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:30:00,15,69,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:31:00,15,68,49,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:32:00,15,67,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:32:00,15,67,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:33:00,15,68,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:36:00,15,69,31,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:41:00,15,66,40,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:43:00,15,68,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:44:00,15,68,2,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:46:00,15,66,28,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:51:00,15,69,20,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 13:56:00,15,66,35,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:00:00,15,66,3,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:00:00,15,68,1,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:01:00,15,66,41,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:05:00,15,66,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:06:00,15,65,38,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:09:00,15,66,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:10:00,14,68,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:10:00,14,67,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:11:00,14,66,45,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:15:00,14,68,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:16:00,14,66,7,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:16:00,14,67,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:16:00,14,67,7,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:16:00,14,68,27,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:17:00,14,67,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:18:00,14,66,1,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:18:00,14,67,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:19:00,14,68,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:19:00,14,67,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:20:00,14,67,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:20:00,14,67,7,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:20:00,14,68,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:20:00,14,67,2,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:20:00,14,67,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:20:00,14,68,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:21:00,14,67,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:21:00,14,68,13,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:21:00,14,67,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:21:00,14,67,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:21:00,14,67,3,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:21:00,14,68,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:22:00,14,67,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:22:00,14,68,2,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:22:00,14,67,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:22:00,14,68,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:22:00,14,67,1,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:23:00,14,68,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:23:00,14,68,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:23:00,14,66,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:24:00,14,69,7,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:24:00,14,67,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:24:00,14,69,3,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:24:00,14,68,3,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:24:00,14,68,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:24:00,14,68,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:25:00,14,67,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:25:00,14,67,2,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:26:00,14,67,12,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:26:00,14,67,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:26:00,14,68,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:26:00,14,67,2,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:26:00,14,68,1,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:27:00,14,67,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:27:00,14,67,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:27:00,14,68,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:27:00,14,67,2,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:28:00,14,70,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:28:00,14,67,2,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:28:00,14,66,7,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:28:00,14,68,5,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:28:00,14,67,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:28:00,14,68,9,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:29:00,14,68,1,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:29:00,14,67,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:29:00,14,68,6,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:30:00,14,68,4,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:30:00,14,68,3,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:30:00,14,68,8,178,186,157,1.0,0.0,1.0,0.0,0.0,1.0,0
2024-01-03 14:31:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 14:36:00,14,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 14:46:00,14,65,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 14:51:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 14:56:00,14,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:01:00,14,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:06:00,14,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:11:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:16:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:21:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:26:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:31:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:36:00,14,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:41:00,14,69,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:46:00,14,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:51:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 15:56:00,14,69,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:01:00,14,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:06:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:11:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:16:00,14,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:21:00,14,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:26:00,14,65,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:31:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:36:00,14,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:41:00,14,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:46:00,14,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:51:00,14,69,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 16:56:00,13,69,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:01:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:06:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:11:00,13,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:16:00,13,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:21:00,13,65,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:26:00,13,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:31:00,13,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:36:00,13,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:41:00,13,64,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:46:00,13,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:51:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 17:56:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:01:00,13,63,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:06:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:11:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:16:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:21:00,13,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:26:00,13,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:31:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:36:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:41:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:46:00,13,63,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:51:00,13,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 18:56:00,13,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:01:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:06:00,13,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:11:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:16:00,12,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:21:00,12,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:26:00,12,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:31:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:36:00,13,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:41:00,13,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:46:00,13,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:51:00,12,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 19:56:00,13,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 20:01:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 20:06:00,12,68,94,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 20:11:00,12,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 20:16:00,12,66,94,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 20:21:00,12,66,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 20:26:00,12,68,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 20:31:00,12,67,99,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 20:36:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
2024-01-03 20:41:00,12,67,100,178,186,157,1.0,0.0,1.0,0.0,1.0,0.0,0
